Group,Eubacterium.brachy,Actinomyces.naeslundii,Actinomyces.oris,Actinomyces.viscosus,Alloprevotella.rava,Alloprevotella.tannerae,Anaeroglobus.geminatus,Blautia.wexlerae,Campylobacter.concisus,Campylobacter.gracilis,Campylobacter.massiliensis,Candidatus.Peptostreptococcus,Corynebacterium.durum,Dialister.invisus,Dialister.pneumosintes,Escherichia.fergusonii,Eubacterium.nodatum,Faecalibacterium.prausnitzii,Filifactor.alocis,Fretibacterium.fastidiosum,Fusobacterium.animalis,Fusobacterium.hwasookii,Fusobacterium.nucleatum,Fusobacterium.polymorphum,Fusobacterium.pseudoperiodonticum,Fusobacterium.vincentii,Fusobacterium.watanabei,Gemella.morbillorum,Gemella.sanguinis,Gemella.taiwanensis,Granulicatella.adiacens,Haemophilus.parahaemolyticus,Haemophilus.parainfluenzae,Haemophilus.paraphrohaemolyticus,Haemophilus.pittmaniae,Haemophilus.sputorum,Lachnoanaerobaculum.gingivalis,Lancefieldella.parvula,Lautropia.mirabilis,Leptotrichia.buccalis,Leptotrichia.hongkongensis,Leptotrichia.massiliensis,Leptotrichia.wadei,Ligilactobacillus.salivarius,Megasphaera.micronuciformis,Moryella.indoligenes,Natranaerovirga.pectinivora,Neisseria.mucosa,Neisseria.perflava,Neisseria.subflava,Parvimonas.micra,Peptostreptococcus.stomatis,Phocaeicola.vulgatus,Porphyromonas.endodontalis,Prevotella.denticola,Prevotella.intermedia,Prevotella.nigrescens,Prevotella.veroralis,Pseudostreptobacillus.hongkongensis,Romboutsia.timonensis,Rothia.dentocariosa,Rothia.mucilaginosa,Ruminiclostridium.cellobioparum,Schaalia.odontolytica,Segatella.oris,Solobacterium.moorei,Streptococcus.anginosus,Streptococcus.constellatus,Streptococcus.cristatus,Streptococcus.gordonii,Streptococcus.ilei,Streptococcus.intermedius,Streptococcus.mutans,Streptococcus.parasanguinis,Streptococcus.periodonticum,Streptococcus.rubneri,Streptococcus.salivarius,Streptococcus.sanguinis,Veillonella.atypica,Veillonella.denticariosi,Veillonella.nakazawae,Veillonella.parvula,Veillonella.rogosae,Veillonella.tobetsuensis,set
HC,6.67E-05,0.001133333,0.010666667,0.002666667,0.012066667,0.0016,6.67E-05,0,0.001466667,0.001866667,0.003,6.67E-05,0.000533333,0,0.000466667,0,0.000133333,0,0.000333333,6.67E-05,0,0.0266,0,0.007066667,0.004533333,0.0016,0.010333333,0.001733333,4.00E-04,0.009866667,0.004066667,0.005933333,0.1472,0.001933333,4.00E-04,0.0014,0.000733333,0.000133333,0.018866667,0.0074,0.002133333,0.001666667,0.003466667,0,0,0,8.00E-04,0.066333333,0.007133333,0.057,0,0.000666667,0,0.0054,8.00E-04,0.0066,6.00E-04,0.002133333,0,0,0.009466667,0.001666667,0.000133333,0.000466667,0.002466667,0,0.000533333,0,0.009,0.005266667,0,0,0,0,0.1368,0,8.00E-04,0.003066667,0.0028,0,0.004,0,6.00E-04,0.0304,v1
HC,0,0.0032,0.012266667,0.0056,0.031666667,0.003133333,6.67E-05,0,0,0.001533333,0.002333333,0,0.002733333,6.67E-05,6.67E-05,0,2.00E-04,0,0.0012,0,0,0.025866667,0.000666667,0.003933333,0.012933333,0.007066667,0.005,0.001266667,0.000733333,0.025133333,0.004266667,0.002933333,0.0414,0.022,8.00E-04,0.001266667,0.000533333,6.67E-05,0.0226,0.009266667,0.003733333,0.0116,0.004666667,0,0,0,0.000466667,0.060133333,0.022466667,0.0078,0,0.000133333,0,0.0012,0.000533333,0.009466667,0.000666667,0.000866667,4.00E-04,0,0.008933333,0.0022,0,0.000866667,0.002,0,0,0.000266667,0.003333333,0.005133333,0.001133333,0,0.000133333,0,0.178533333,0,0.0058,0.006866667,0.000666667,0,0.0014,0,0.000266667,0.003933333,v1
HC,0,0.001266667,0.014533333,0.015533333,0.0224,0.001666667,0,0,0,0.004666667,0.002733333,0,0.007866667,0.000533333,2.00E-04,0.000133333,0,0,6.00E-04,0,0,0.030333333,0,0.0028,0.041533333,0.001733333,0.005933333,6.00E-04,0,0.0076,0.003,0.014466667,0.1316,0.032066667,0.003733333,0.001733333,0.0016,0.000333333,0.071066667,0.0052,0.006266667,0.003266667,0.005133333,0,0,2.00E-04,2.00E-04,0.0558,0.0102,0.013933333,0,2.00E-04,0,0.001866667,0.000533333,0.006333333,0.000266667,0.001266667,0.000133333,0,0.0074,0.002133333,0,0.001533333,0.001733333,0,0.000133333,6.67E-05,0.0022,0.005,0.001,0,0,0,0.067333333,0.002333333,0.000733333,0.016333333,0.000866667,0,0.0182,0,0.001,0.0124,v1
HC,0,2.00E-04,0.0038,0.002066667,0.017266667,0.0032,2.00E-04,0,0,0.008533333,0.002933333,0.000466667,0.001466667,0.001266667,6.67E-05,0,4.00E-04,0,0.002733333,6.67E-05,0,0.026933333,0,0.001333333,0.007133333,0.0012,0.012266667,0.003066667,8.00E-04,0.010933333,0.0122,0.008466667,0.0332,0.015933333,6.00E-04,0.001266667,0.0018,2.00E-04,0.031466667,0.007333333,0.007333333,0.001866667,0.007066667,0.000133333,0,0,0.011733333,0.017133333,0.026733333,0.039533333,6.67E-05,4.00E-04,0,0.003866667,0.002066667,0.003066667,0.001533333,0.000666667,0,0,0.048066667,0.004466667,6.67E-05,0.000933333,0.001666667,4.00E-04,0,0.000133333,0.0066,0.000933333,0.0026,0,0,0.000333333,0.099933333,0,0.0012,0.004066667,0.000466667,0,0.004066667,0,0.000866667,0.013266667,v1
HC,0,0.000533333,0.005866667,0.001266667,0.0226,0.003466667,0,0,0,0.001,0.0046,6.67E-05,0,0.000266667,0.000133333,0,0,0,6.00E-04,0,0,0.021933333,0.0014,0.003533333,0.010666667,0.002666667,0.0096,0.0026,0.000266667,0.0126,0.0078,0.000733333,0.063266667,0.076066667,0.0016,0.002266667,0.001533333,0.000266667,0.019066667,0.0226,0.0022,0.004133333,0.002266667,0,0,0,8.00E-04,0.1346,0.0198,0.0218,0.000466667,6.67E-05,0,0.000933333,6.67E-05,0.002,0.001333333,0.003133333,0.000266667,0,0.013733333,0.001866667,6.67E-05,0.000266667,0.002466667,0,0,0,0.002533333,0.014466667,6.00E-04,0.000866667,0,0,0.151333333,8.00E-04,0.002333333,0.003266667,4.00E-04,0,0.002533333,0,0.000333333,0.008266667,v1
HC,6.00E-04,0,0.028933333,0.0036,0.011266667,0.003866667,0,0,0,0.001,0.002066667,0.000333333,0,0.000466667,0,0,0.000133333,0,6.67E-05,0,0.002866667,0.043333333,0.001133333,0.005333333,0.035133333,0.004533333,0.007133333,0.001133333,0,0.010133333,0.004333333,0.0154,0.051066667,0.003266667,0.001466667,0.002,0.001133333,0,0.043866667,0.010333333,0.003066667,0.013733333,0.0054,0,0,0,6.00E-04,0.117066667,0.0184,0.0082,0,0,0,0.004533333,0.0012,0.009733333,0.001,0.002,2.00E-04,0,0.018333333,0.0016,0,0,0.001733333,0.000133333,4.00E-04,0,0.0038,0.001733333,0.001066667,0,0,0,0.165,0,0.0014,0.013866667,6.00E-04,0,0.0022,0,8.00E-04,0.005266667,v1
HC,0,0,0.0016,0.0018,0.0108,0.010666667,0.000266667,0,0.000333333,0.000933333,0.012066667,0.000333333,0.000533333,0.000333333,0.000133333,0,6.67E-05,0,0.001133333,2.00E-04,0.005266667,0.0368,0,0.006733333,0.018933333,0.0066,0.009333333,0.001133333,0.000733333,0.0176,0.004533333,0.0094,0.1164,0.005266667,0.0032,0.001133333,0.001866667,0.000333333,0.024133333,0.0056,0.0038,0.0064,0.0038,0,0,6.00E-04,4.00E-04,0.035666667,0.0296,0.007066667,2.00E-04,0.000733333,0,0.002933333,0.005066667,0.0022,0.005066667,0.001133333,0.000133333,0,0.002466667,0.002933333,0,0.001266667,0.002866667,2.00E-04,0,2.00E-04,0.0026,0.003866667,0.0012,0.000333333,0,0,0.139066667,0,0.02,0.003466667,0.001666667,0.000933333,0.003466667,0,6.67E-05,0.003866667,v1
HC,0,0,0.001733333,8.00E-04,0.122266667,0.001133333,0,0,0,0.001,6.00E-04,0,0.000733333,0.000133333,0,0,0,0,0,0,0.000933333,0.015866667,0,0.003733333,0.034333333,0.002933333,0.002666667,0.000733333,0.001533333,0.007733333,0.012133333,0.003866667,0.074533333,0.008533333,0.001466667,0.028333333,6.00E-04,0.000533333,0.029933333,0.006533333,0.010933333,0.0082,0.004133333,0,0,0.000133333,2.00E-04,0.102733333,0.010333333,0.089266667,0,4.00E-04,0,0.001466667,0,0.003,0,0.000933333,0,0,0.003133333,0.0042,0,0,0,0,0,0,0.0022,0.001466667,0.002933333,0,0,8.00E-04,0.0642,0.0028,0.002133333,0.007733333,0.0028,0,0.003733333,0,0.000866667,0.005333333,v1
HC,6.00E-04,2.00E-04,0.002066667,0.004266667,0.067866667,0.002266667,0.000466667,0,4.00E-04,0.004466667,0.003266667,0.000866667,0.0016,0.001133333,0.000733333,0,2.00E-04,0,0.001,6.67E-05,0.004066667,0.0096,0.001466667,0.002066667,0.011933333,0.001,0.003933333,0.001133333,0.002533333,0.013466667,0.0052,0.003666667,0.016666667,0.005533333,0,4.00E-04,0.0012,8.00E-04,0.0244,0.010333333,0.0042,0.0016,0.023666667,0.0012,0.001466667,4.00E-04,6.67E-05,0.0206,0.005333333,0.023933333,0.000533333,6.00E-04,0.012,0.005133333,0.005066667,6.00E-04,0.0018,0.0068,0,0.003866667,0.0294,0.0114,6.00E-04,0.001133333,0.001,0,8.00E-04,2.00E-04,0.009533333,0.0014,0.0032,0,6.67E-05,0.000333333,0.136933333,0,0.0032,0.0042,0.008666667,0,0.006533333,0.001333333,0.002066667,0.007266667,v1
HC,0.000333333,0,0.0016,0.0048,0.044933333,0.000666667,0.000666667,0,0,0.001133333,6.00E-04,0.000266667,0.001933333,0.000733333,4.00E-04,0,2.00E-04,0,0.0014,0,0,0.003466667,0.000733333,0,0.007466667,0.001266667,0.003733333,0.000866667,0.001466667,0.017266667,0.005333333,6.00E-04,0.047133333,0.0096,0.001266667,0.000866667,0.000333333,0.000733333,0.051333333,0.002333333,0.001666667,8.00E-04,0.004866667,0.001533333,0,2.00E-04,2.00E-04,0.0908,0.0152,0.0206,0.000733333,0.000333333,0.0084,0.001866667,0.000666667,0.001533333,0.000933333,0.001266667,0,0.0028,0.049533333,0.027933333,6.00E-04,0.002066667,0.001266667,0,6.67E-05,0,0.0104,0.0012,0.004866667,0,0.000133333,0.0012,0.1852,0,0.003933333,0.011666667,0.000666667,0,0.0034,0.0018,0.000733333,0.004933333,v1
HC,0.001,0,0.0052,0.007066667,0.029133333,0.000333333,0,0,0,0.002066667,0.0022,0.000933333,0.003133333,0.001266667,0.000266667,0,0.000733333,0,0.001333333,0,0.000933333,0.006266667,0.001466667,0.003,0.008333333,0.003666667,0.007,0.003533333,0.003466667,0.024533333,0.007133333,0.005466667,0.0324,0.0058,0.001,0,0.000466667,6.67E-05,0.039933333,0.005133333,0.005,0.001733333,0.009066667,0.001866667,0.000466667,2.00E-04,4.00E-04,0.0198,0.0054,0.012933333,0.001133333,0.000533333,0.003533333,0.005866667,0.0026,0.001,0.000533333,0.001,6.67E-05,0.0066,0.056466667,0.014266667,6.00E-04,0.001933333,0.002466667,0,0.001066667,0.001066667,0.014533333,0.0078,0.005333333,0.000266667,0.000266667,0.000933333,0.2362,0,0.008133333,0.0134,0.001333333,0,0.006866667,0.001066667,0.0016,0.007533333,v1
HC,2.00E-04,0,0.020466667,0.015666667,0.0144,0.009466667,0,0,0,0,0.001466667,0.000533333,0.0012,0.001333333,2.00E-04,0.002666667,4.00E-04,0,0.001933333,2.00E-04,0.001333333,0.022533333,0,0.001733333,0.007,0,0.003666667,0.001866667,0.000533333,0.003933333,0.0024,0.001733333,0.103133333,0.004733333,0.001,4.00E-04,0.000533333,0,0.0114,0.000466667,0.003333333,0.001333333,0.000733333,0.000666667,0,0,0,0.012133333,0.001866667,0.006933333,0,6.67E-05,0,0.009666667,0.003866667,0.0298,0.005,4.00E-04,0,0,0.110266667,0.001533333,6.67E-05,4.00E-04,0,0,8.00E-04,4.00E-04,0.0064,0.0044,0.0032,0,0,0,0.094866667,0,0.0024,0.026133333,0,0,0.003466667,0,0.000466667,0.0062,v1
HC,0.000133333,0.001,0.0016,0.0028,0.004,0,2.00E-04,0,0,6.00E-04,0.029066667,0,0.002933333,0.000533333,8.00E-04,4.00E-04,0,0,0.0112,0.000266667,0.003866667,0.007266667,0.0022,0,0.001933333,0.003866667,0.028066667,0.000533333,0,0.0104,0.004866667,0,0.042466667,0.013666667,0,6.00E-04,0.000133333,6.67E-05,0.010133333,6.00E-04,0.000666667,0.013133333,0,0,0,2.00E-04,0,0.008666667,0.028266667,0.092,4.00E-04,4.00E-04,0,0.013933333,0,0.009066667,0.000266667,0.000266667,0,0,0.004866667,0.003333333,0,0.000466667,0,0,0,0.000733333,0.006266667,0,0,0,0,0,0.0596,0,0.000666667,0.009933333,0,0,4.00E-04,0,0,8.00E-04,v1
HC,0.000133333,0.001533333,0.001266667,0.0094,0.039666667,0.003333333,0.000333333,0,0,0.001066667,0.002733333,0,0.001933333,0.000866667,4.00E-04,8.00E-04,6.67E-05,0,0.000333333,6.67E-05,0,0.019,8.00E-04,0.004133333,0.0082,0.001533333,0.005333333,0.002266667,0.001933333,0.0084,0.0054,0.004533333,0.0512,0.008333333,0.0016,0,0.000666667,0.000466667,0.023266667,0.012266667,0.005266667,0.002466667,0.016333333,0.001666667,0,0.000133333,0.000533333,0.025733333,0.005133333,0.011266667,0.000266667,0.000266667,0.006333333,0.004333333,0.000933333,0.0034,0.001066667,0.0024,0,0,0.064066667,0.0164,0,0.001066667,0.001733333,0,0.000266667,0.000266667,0.026533333,0.003466667,0.005333333,0,0.000266667,6.00E-04,0.185733333,0,0.004933333,0.0058,0.002066667,0.000266667,0.007666667,0.001933333,0.001333333,0.006533333,v1
HC,0.000333333,0.000933333,0.001666667,0.008066667,0.020733333,0.0018,0,0,0,0.001733333,0.001133333,0.000333333,0.005133333,0.000533333,2.00E-04,0.0086,0.000133333,0,0.000333333,0.000333333,0,0.007,0.0016,0.002266667,0.007733333,0.001133333,0.004066667,4.00E-04,0.002933333,0.0224,0.006133333,0.009333333,0.034933333,0.0106,0.001066667,0.000133333,0.000533333,0.000466667,0.042933333,0.0048,0.003666667,8.00E-04,0.007533333,0.001066667,0,2.00E-04,2.00E-04,0.071933333,0.013333333,0.041466667,0.000333333,0.000466667,0.000733333,0.0046,0.001333333,0.0016,0.001266667,0.001066667,0,0,0.029466667,0.0168,0.000133333,0.0026,0.0026,0,6.00E-04,0.000733333,0.013333333,0.005466667,0.0056,0,0,0.002266667,0.1878,0,0.0082,0.0074,0.002466667,0,0.004266667,0.0024,0.0018,0.006933333,v1
HC,6.67E-05,0.000466667,0.002,0.0162,0.0146,6.00E-04,0.000133333,0,0,0.003533333,0.001933333,0.000266667,0.0034,0.000333333,4.00E-04,0,6.00E-04,0,0.000133333,0,0.000533333,0.026066667,0.001133333,0.0114,0.0066,0.001733333,0.0078,0.001,6.00E-04,0.004533333,0.0038,0.0042,0.064,0.008866667,0.001066667,0,0.001,0.000266667,0.067133333,0.0092,0.0064,0.006733333,0.020933333,0.000666667,0,0.000266667,0.001733333,0.046133333,0.0068,0.027266667,4.00E-04,0,0,0.002266667,0.001466667,6.00E-04,6.67E-05,0.001066667,0,0,0.053066667,0.012733333,2.00E-04,0.001133333,0.001533333,0,0.000666667,0,0.015666667,0.007733333,0.004333333,0,0.000466667,0.000666667,0.174533333,0,0.005066667,0.0128,0.001133333,0.000666667,0.003533333,0,2.00E-04,0.002533333,v1
HC,0,0,0.003933333,0.0042,0.018533333,0.001333333,6.00E-04,0,0,0.005533333,0.0038,2.00E-04,0.005733333,0.0026,2.00E-04,0,4.00E-04,0,0.0014,0,0,0.0162,8.00E-04,0.0054,0.0092,0.0024,0.0062,0.0012,0.001933333,0.010866667,0.0026,0,0.014,0.004266667,0.001533333,0,0.000733333,6.67E-05,0.073466667,0.0122,0.007933333,0.002266667,0.033933333,0.000733333,0,0,0,0.0328,0.007266667,0.018933333,4.00E-04,0.000466667,0,0.0062,0.0014,0.001333333,0.001133333,0.001866667,0,0,0.0352,0.014733333,0.000466667,0.0012,0.001533333,0.000466667,0.0012,0,0.013066667,0.0024,8.00E-04,0,2.00E-04,0.000666667,0.089466667,0,0.001266667,0.006933333,0.000866667,0,0.007733333,0.0032,0.000666667,0.0076,v1
HC,0.000133333,0.000266667,0.003066667,0.012,0.007866667,0.001733333,2.00E-04,0,0,0.0026,0.0048,0.000333333,0.0034,0.001533333,0.000133333,0,0,0,0.001533333,0,0,0.009,0.003333333,0.001733333,0.0104,0.0014,0.006066667,6.00E-04,0.002666667,0.005333333,0.005666667,0.000466667,0.0216,0.0048,4.00E-04,0,4.00E-04,0.001066667,0.2626,0.007533333,0.004133333,4.00E-04,0.010666667,0.006133333,0,6.67E-05,6.67E-05,0.035533333,0.011133333,0.029,0.000933333,6.67E-05,0,0.001933333,0.001266667,0.0016,0.002933333,0.001533333,0,0,0.069066667,0.023266667,4.00E-04,0.001,0.001466667,0,0.001,0,0.0152,0.0034,0.0046,0,0.001266667,0.001066667,0.063866667,0,0.005933333,0.010533333,0.001,8.00E-04,0.004266667,0,0.002066667,0.005533333,v1
HC,6.67E-05,0,0,0.001333333,0.0694,0.0012,0.000866667,0,0,0.001533333,0.001933333,0.001333333,0.001,8.00E-04,6.67E-05,0,0.000266667,0,6.00E-04,0.000866667,0,0.021266667,0.004333333,0.003333333,0.021333333,0.003333333,0.005866667,0.002666667,0.004666667,0.0338,0.010333333,0,0.022666667,0.036466667,0.000866667,6.67E-05,0.000333333,0,0.014133333,0.004466667,0.001133333,0.001,0.004666667,0.001133333,0,0.000133333,0.000333333,0.015133333,0.0074,0.021133333,0.000133333,0.000466667,0,0.002133333,0.001666667,0.001,0.001066667,0.001266667,0,0,0.006133333,0.004666667,0.000133333,0,0.001466667,0,2.00E-04,0.000333333,0.015266667,0.0024,0.002733333,0,0.000266667,0.001466667,0.3598,0,0.0108,0.006066667,0.000933333,0,0.0052,6.00E-04,0.000866667,0.004733333,v1
HC,4.00E-04,0.001133333,0.003533333,0.009533333,0.016466667,0.000533333,6.67E-05,0,0,0.002333333,0.002866667,0.000266667,0.0052,0.000333333,0.000466667,0,0.000133333,0,0.001533333,0,0,0.014133333,0.004066667,0.0024,0.016,0,0.004466667,0.002,0.002066667,0.019333333,0.0068,0.007533333,0.043666667,0.000666667,0,0.001466667,0.001333333,0.000266667,0.040666667,0.003866667,0.002466667,0.0022,0.0046,0,0.000733333,0.000133333,0,0.023066667,0.011066667,0.024533333,0.001133333,0.000333333,0,0.002333333,0.0012,0.005266667,0.000133333,0.002733333,0,6.67E-05,0.087666667,0.007133333,0.000266667,0.002266667,0.001133333,0.000266667,0,0.000666667,0.004933333,0.0028,0.0036,0,0,0,0.1726,0.001733333,0.004266667,0.007,0.003333333,0,0.001266667,0,0.001866667,0.0046,v1
HC,0.000666667,0.0022,0.004133333,0.008666667,0.022933333,0.000933333,0,0,6.00E-04,0.006533333,0.003866667,0.000666667,0.003066667,0.000266667,0.000866667,0,0,0,0.001266667,0.000333333,0.004533333,0.0048,0.0018,0.001333333,0.012533333,0,0.001533333,0.001466667,0.0016,0.019266667,0.003933333,0.004933333,0.025333333,0,0,0.000533333,0.001066667,0.000533333,0.025466667,0.0082,0.003066667,0.002066667,0.017133333,0,0.001933333,0.000866667,6.67E-05,0.015266667,0.009266667,0.023933333,0.000466667,2.00E-04,0.009533333,0.003933333,0.0054,0.005,0.000533333,0.0086,0,0.004333333,0.0666,0.0078,0,0.001333333,0.0018,0,0.000666667,0,0.0068,0.0034,0.002133333,0,0,0,0.154866667,0,0.002866667,0.0042,0.0154,0,0.005933333,0.002533333,0.0028,0.006133333,v1
HC,0.000333333,0.0036,0.003133333,0.008,0.0166,0,0,0,0,0.001,0.001333333,0,0.004666667,0.000266667,0.000133333,0,6.67E-05,0,0.000333333,0,0,0.0026,0.000466667,0,0.0072,0.000733333,0.001733333,0.000666667,0.0016,0.023266667,0.004266667,0.004266667,0.061266667,8.00E-04,0.0012,0.0016,0.001066667,0.000133333,0.0482,0.001066667,0.000933333,0.000266667,0.001733333,0,0,0.000133333,0,0.073466667,0.023733333,0.015533333,6.00E-04,0.000333333,0.0066,0.002066667,0.000933333,0.002066667,0.000466667,0.001333333,0,0.0028,0.1022,0.020133333,0.000133333,0.001333333,0,0,0,2.00E-04,0.006933333,0.005266667,0.004133333,0,0,0.000466667,0.1826,0,0.0026,0.011666667,0.002266667,0,0.001266667,0.001133333,6.00E-04,0.003333333,v1
HC,2.00E-04,0.001466667,0.006466667,0.0082,0.0132,0,0,0,0,0.001666667,0.002466667,0,0.006533333,4.00E-04,0,2.00E-04,2.00E-04,0,0.001266667,4.00E-04,0,0.003733333,0.001066667,0.001,0.007466667,0.002466667,0.005533333,0.0044,0.002533333,0.032466667,0.0098,0.007933333,0.044333333,0.001066667,0,0.000333333,0.000666667,0.000533333,0.035266667,0.003666667,0.001933333,0.002333333,0.0038,0,0.000933333,0.000333333,0,0.013266667,0.0078,0.013466667,0.0012,0.000133333,0.003533333,0.003733333,0.002266667,0.001666667,2.00E-04,0.003066667,0,0.008266667,0.127066667,0.007466667,0.000533333,0.0018,0.001333333,0,0,0.001466667,0.009133333,0.009,0.004,0,0,0.000933333,0.230666667,0,0.0066,0.007133333,0.004333333,0,0.003933333,0.000933333,0.001133333,0.006,v1
HC,0,0,0.0034,0.002,0.0066,0.0018,6.67E-05,2.00E-04,0,2.00E-04,0.001933333,0.000133333,6.00E-04,2.00E-04,6.67E-05,0.000666667,6.67E-05,0.000933333,0.000133333,0,0,0.003466667,6.67E-05,0.0016,0.007933333,0,0.001733333,0.000933333,0.001,0.1534,0.002266667,0.0268,0.015933333,0,0.001066667,0.000133333,0.000666667,0.000133333,0.201466667,0.003,0.000733333,0.001866667,0.001733333,0,0,2.00E-04,0,0.115466667,0.0018,0.018066667,0.000266667,0.000266667,0.004533333,0.001533333,0.000933333,0.002266667,0.000866667,0.000666667,0,0.000133333,0.009866667,0.001333333,6.67E-05,0.0018,0,0,0.000266667,0,0.002266667,0.009,0,0,0,0,0.165,0,0.000466667,0.008066667,0.000533333,0.000733333,0.003133333,0,2.00E-04,0.004866667,v1
HC,0,0.003333333,0.0068,0.007466667,0.0024,0.000733333,0,0,0,0.001,0.0012,0,0.005066667,2.00E-04,0,0,0.000133333,0,0.000133333,0.000266667,0,0.0016,6.00E-04,0.0012,0.001866667,0,0.001333333,0.001733333,0.001533333,0.0558,0.004066667,0.008266667,0.070866667,2.00E-04,0.000333333,0.000733333,0.000266667,2.00E-04,0.083466667,0.002533333,0.001666667,0,0.001333333,0,0.000266667,0.000133333,0,0.041133333,0.041266667,0.017066667,2.00E-04,6.67E-05,0.0126,0.0014,0.001466667,0.001466667,0.000133333,0.000933333,0,0,0.062733333,0.004866667,0,0,0,0,0,2.00E-04,0.003933333,0.0032,0.001666667,0,0,0,0.141866667,0,0.0024,0.008333333,0.001733333,0,0.002666667,0,0,0.003866667,v1
HC,0.000133333,0.002,0.003666667,0.013066667,0.010733333,0.000866667,0,0,0,0.001733333,0.001266667,0,0.002733333,0.000133333,0,0,0.000266667,0,0.000333333,0,0.001333333,0.008533333,0.004933333,0.001866667,0.030066667,4.00E-04,0.004466667,0.003333333,0.0016,0.029333333,0.008533333,0.004266667,0.0472,0.000866667,0.000533333,0.000666667,0.000466667,0,0.043466667,0.004533333,0.001866667,0.001,0.0036,0,4.00E-04,0,0,0.028,0.0124,0.025733333,4.00E-04,2.00E-04,0.003733333,0.005733333,0.000933333,0.0026,6.67E-05,0.004133333,0,0,0.061266667,0.017,0.000133333,0.001066667,0.002133333,0,0,0.000333333,0.005466667,0.008,0.006066667,0,0,0.001533333,0.184333333,0.001266667,0.005,0.005933333,0.003,0,0.002133333,0.0016,0.000933333,0.0048,v1
HC,0,0.002533333,0.005266667,0.013,0.011533333,0.001266667,0,0,0,0.0012,0.001066667,0,0.0042,2.00E-04,6.67E-05,0.000933333,2.00E-04,0,0.001,0.000733333,0.001466667,0.0166,0.001,0.0022,0.0116,4.00E-04,0.003333333,0.0018,0.001,0.014266667,0.0052,0.005933333,0.065,0,6.00E-04,0.000733333,0.000533333,0.000133333,0.0264,0.0074,0.004266667,0.001466667,0.008066667,0,2.00E-04,0.000533333,0.000733333,0.0162,0.010533333,0.007933333,2.00E-04,6.67E-05,0.0044,0.002866667,0.0022,0.004133333,0.000333333,0.003333333,0,0,0.1266,0.0072,0.000133333,0.000933333,0.001533333,0,0,0.000533333,0.020866667,0.005533333,0.004733333,0,6.67E-05,0.000933333,0.1826,0,0.005066667,0.005,0.003666667,0,0.008,0.002066667,0.000666667,0.003866667,v1
HC,0.000333333,0.0044,0.005,0.0156,0.004933333,8.00E-04,0,0,0,0.001733333,0.0014,0,0.004733333,0.000733333,0,0.013333333,6.67E-05,0,0.000533333,0,0,0.003933333,0.002333333,0.002,0.009266667,0.000533333,0.001733333,0.002,0.001933333,0.027933333,0.004466667,0.014933333,0.0556,0.002466667,0,0.000666667,0.000533333,6.67E-05,0.037466667,0.001666667,0.003066667,0.000466667,0.004266667,6.67E-05,0,6.67E-05,0.000266667,0.057133333,0.018933333,0.033133333,2.00E-04,2.00E-04,0.000666667,0.0034,0.001,0.0028,6.67E-05,0.003066667,0,0,0.0662,0.0178,0.000133333,0.001,8.00E-04,0,0,6.67E-05,0.0104,0.005866667,0.0054,2.00E-04,0,0.001733333,0.185666667,0,0.005933333,0.008133333,0.004,0,0.0038,0.0012,0.001466667,0.0048,v1
HC,0.000133333,0.004533333,0.003466667,0.032866667,0.0062,2.00E-04,0,0,0,0.004733333,0.001466667,0,0.005133333,0.000133333,0,0,0,0,2.00E-04,0,0.000266667,0.0142,0.002666667,0.005666667,0.011133333,6.00E-04,0.002066667,0.002066667,0.000666667,0.009,0.004333333,0.011133333,0.079733333,0,6.67E-05,0.000266667,0.000533333,6.67E-05,0.070266667,0.004866667,0.006,0.0056,0.011066667,0,0.000266667,2.00E-04,0.002133333,0.032266667,0.013666667,0.0202,2.00E-04,0,0,0.001066667,0.0022,0.001066667,0,0.001733333,0,0,0.102666667,0.0036,0,0.000666667,0.000666667,0,0.000333333,0,0.011133333,0.008666667,0.002666667,0,0,0.001066667,0.1572,0,0.0044,0.0132,0.002266667,0.001066667,0.004333333,0.001333333,0.000466667,0.000666667,v1
HC,2.00E-04,0.000466667,0.001333333,0.010533333,0.0076,0.002333333,0.002,0,0,0.002266667,0.007066667,0,6.00E-04,0.003266667,0.002133333,0,0.001066667,0,0.0054,6.67E-05,0.004266667,0.0072,0.012066667,0.000733333,0.002533333,0,0.0088,0.001133333,0.002533333,0.003533333,0.002533333,0.0034,0.1238,0.0054,0.002733333,0.000333333,0.000333333,0.000466667,0.0028,0.002733333,0.003933333,0,0.0052,0,0,0,0,0.017733333,0.011266667,0.0072,0.000333333,0.001266667,0,0.002266667,0.008066667,0.010133333,0.003066667,0.003866667,0,0,0.026933333,0.009066667,0,0.001466667,0.004066667,0,0.000333333,6.00E-04,0.0078,0.0016,0.005666667,0,0.000133333,0.003,0.0804,0,0.046733333,0.003933333,0.006,2.00E-04,0.011,0.001666667,0.000733333,0.012666667,v1
