FeatureID,Abiotrophia.defectiva,Actinobacillus.succinogenes,Actinomyces.bowdenii,Actinomyces.dentalis,Actinomyces.graevenitzii,Actinomyces.massiliensis,Actinomyces.naeslundii,Actinomyces.oralis,Actinomyces.oris,Actinomyces.pacaensis,Actinomyces.viscosus,Agathobacter.rectalis,Aggregatibacter.aphrophilus,Aggregatibacter.segnis,Agromyces.ulmi,Alloprevotella.rava,Alloprevotella.tannerae,Aminipila.terrae,Anaerobacterium.chartisolvens,Anaeroglobus.geminatus,Ancylomarina.longa,Arachnia.propionica,Arachnia.rubra,Bacteroides.heparinolyticus,Bergeyella.cardium,Blautia.wexlerae,Brachymonas.denitrificans,Campylobacter.concisus,Campylobacter.gracilis,Campylobacter.massiliensis,Campylobacter.mucosalis,Candidatus.Peptostreptococcus,Capnocytophaga.bilenii,Capnocytophaga.gingivalis,Capnocytophaga.granulosa,Capnocytophaga.leadbetteri,Capnocytophaga.periodontitidis,Capnocytophaga.sputigena,Cardiobacterium.hominis,Cardiobacterium.valvarum,Catonella.massiliensis,Catonella.morbi,Changpingibacter.yushuensis,Clostridium.transplantifaecale,Corynebacterium.durum,Corynebacterium.matruchotii,Cutibacterium.acnes,Desulfomicrobium.orale,Dialister.invisus,Dialister.pneumosintes,Dysgonomonas.capnocytophagoides,Eikenella.corrodens,Eikenella.halliae,Escherichia.fergusonii,Eubacterium.nodatum,Faecalibacterium.prausnitzii,Filifactor.alocis,Fretibacterium.fastidiosum,Fusobacterium.animalis,Fusobacterium.hwasookii,Fusobacterium.massiliense,Fusobacterium.nucleatum,Fusobacterium.polymorphum,Fusobacterium.pseudoperiodonticum,Fusobacterium.simiae,Fusobacterium.vincentii,Fusobacterium.watanabei,Gemella.morbillorum,Gemella.parahaemolysans,Gemella.sanguinis,Gemella.taiwanensis,Granulicatella.adiacens,Granulicatella.elegans,Guopingia.tenuis,Haemophilus.haemolyticus,Haemophilus.influenzae,Haemophilus.parahaemolyticus,Haemophilus.parainfluenzae,Haemophilus.paraphrohaemolyticus,Haemophilus.pittmaniae,Haemophilus.seminalis,Haemophilus.sputorum,Herbaspirillum.huttiense,Hoylesella.nanceiensis,Hoylesella.pleuritidis,Hoylesella.saccharolytica,Hoylesella.shahii,Hydrogenophilus.thermoluteolus,Kingella.bonacorsii,Kingella.denitrificans,Kingella.potus,Lachnoanaerobaculum.gingivalis,Lachnoanaerobaculum.orale,Lachnoanaerobaculum.saburreum,Lancefieldella.parvula,Lautropia.dentalis,Lautropia.mirabilis,Leptotrichia.buccalis,Leptotrichia.hofstadii,Leptotrichia.hongkongensis,Leptotrichia.massiliensis,Leptotrichia.shahii,Leptotrichia.trevisanii,Leptotrichia.wadei,Ligilactobacillus.salivarius,Marinisporobacter.balticus,Megasphaera.micronuciformis,Metamycoplasma.faucium,Moraxella.equi,Morococcus.cerebrosus,Moryella.indoligenes,NA.,Natranaerovirga.pectinivora,Neisseria.cinerea,Neisseria.elongata,Neisseria.mucosa,Neisseria.oralis,Neisseria.perflava,Neisseria.shayeganii,Neisseria.sicca,Neisseria.subflava,Oceanivirga.miroungae,Olsenella.urininfantis,Oribacterium.sinus,Paracholeplasma.morum,Paraclostridium.sordellii,Parvimonas.micra,Peptidiphaga.gingivicola,Peptococcus.simiae,Peptoniphilus.duerdenii,Peptostreptococcus.stomatis,Perlabentimonas.gracilis,Phocaeicola.vulgatus,Porphyromonas.catoniae,Porphyromonas.endodontalis,Porphyromonas.gingivalis,Porphyromonas.pasteri,Prevotella.aurantiaca,Prevotella.dentalis,Prevotella.denticola,Prevotella.herbatica,Prevotella.histicola,Prevotella.illustrans,Prevotella.intermedia,Prevotella.jejuni,Prevotella.koreensis,Prevotella.melaninogenica,Prevotella.micans,Prevotella.multiformis,Prevotella.nigrescens,Prevotella.pallens,Prevotella.veroralis,Prevotella.vespertina,Pseudocyanosarcina.phycocyania,Pseudoleptotrichia.goodfellowii,Pseudostreptobacillus.hongkongensis,Raoultibacter.timonensis,Rhodoligotrophos.jinshengii,Romboutsia.timonensis,Rothia.aeria,Rothia.dentocariosa,Rothia.mucilaginosa,Ruminiclostridium.cellobioparum,Schaalia.odontolytica,Segatella.baroniae,Segatella.maculosa,Segatella.oris,Segatella.oulorum,Segatella.salivae,Selenomonas.infelix,Selenomonas.noxia,Selenomonas.sputigena,Solobacterium.moorei,Staphylococcus.ratti,Stomatobaculum.longum,Streptococcus.anginosus,Streptococcus.constellatus,Streptococcus.cristatus,Streptococcus.gordonii,Streptococcus.ilei,Streptococcus.intermedius,Streptococcus.mutans,Streptococcus.parasanguinis,Streptococcus.periodonticum,Streptococcus.rubneri,Streptococcus.salivarius,Streptococcus.sanguinis,Streptococcus.sinensis,Streptococcus.toyakuensis,Sulfurihydrogenibium.azorense,Syntrophococcus.sucromutans,Tannerella.forsythia,Tannerella.serpentiformis,Thermodesulfobium.acidiphilum,Treponema.amylovorum,Treponema.denticola,Treponema.lecithinolyticum,Treponema.medium,Treponema.socranskii,Treponema.succinifaciens,Vallitalea.okinawensis,Veillonella.atypica,Veillonella.denticariosi,Veillonella.massiliensis,Veillonella.nakazawae,Veillonella.parvula,Veillonella.rogosae,Veillonella.tobetsuensis,Eubacterium.brachy,Eubacterium.saphenum,Pseudopropionibacterium.massiliense,Group
SRR16805370,0.0014,0.000133333,2.00E-04,4.00E-04,0,2.00E-04,0.001533333,0.000933333,0.001266667,0.000533333,0.0094,0,0.009666667,0.006533333,0.000466667,0.039666667,0.003333333,0,0.000533333,0.000333333,0.000266667,0,0.000333333,0.000133333,0.000333333,0,0,0,0.001066667,0.002733333,0.001,0,2.00E-04,0,0.004266667,0.000266667,0,0.000466667,6.00E-04,0.000333333,0.000133333,0.000733333,0.001533333,2.00E-04,0.001933333,0.0058,0,0,0.000866667,4.00E-04,0.000466667,0,6.67E-05,8.00E-04,6.67E-05,0,0.000333333,6.67E-05,0,0.019,0,8.00E-04,0.004133333,0.0082,0.001666667,0.001533333,0.005333333,0.002266667,0.000333333,0.001933333,0.0084,0.0054,0.003133333,0.000133333,0.002866667,0.003666667,0.004533333,0.0512,0.008333333,0.0016,0,0,0,0.0104,0,0.000466667,0.003,2.00E-04,0.000133333,0,2.00E-04,0.000666667,0,8.00E-04,0.000466667,0.003266667,0.023266667,0.012266667,0.0086,0.005266667,0.002466667,0.001933333,0.001133333,0.016333333,0.001666667,0,0,8.00E-04,0.000133333,0,0.000133333,0.000866667,0.000533333,0,0.003133333,0.025733333,0.0084,0.005133333,2.00E-04,0,0.011266667,0,0.000333333,0.000466667,0.000266667,2.00E-04,0.000266667,0.002066667,0.000266667,0,0.000266667,0.000133333,0.006333333,0.002266667,0.004333333,0.003666667,0.0036,0,0.000333333,0.000933333,0.005333333,0.006266667,0,0.0034,0.001933333,0,0.042066667,4.00E-04,0.000333333,0.001066667,0.002,0.0024,0,0,0,0,0,0,0,0.0176,0.064066667,0.0164,0,0.001066667,0.000733333,0.000333333,0.001733333,0,0.002466667,0.000133333,0,0,0,0,0.001066667,0.000266667,0.000266667,0.026533333,0.003466667,0.005333333,0,0.000266667,6.00E-04,0.185733333,0,0.004933333,0.0058,0,0.0148,0,8.00E-04,0.001533333,0.005866667,0,6.00E-04,0.001,4.00E-04,0.001333333,0.000133333,2.00E-04,0.000333333,0.002066667,0.000266667,0.001,0.007666667,0.001933333,0.001333333,0.006533333,0.000133333,0.000533333,4.00E-04,HC
SRR16805371,0.000466667,2.00E-04,0.000333333,4.00E-04,0.000466667,6.00E-04,0.000933333,0.000866667,0.001666667,6.67E-05,0.008066667,0,0.009533333,0.004333333,0.000733333,0.020733333,0.0018,0,2.00E-04,0,0,0,0,0.000533333,0.000333333,0,0.001866667,0,0.001733333,0.001133333,0.0014,0.000333333,4.00E-04,0,0.001733333,0.001133333,0,0,0.001066667,0,0,0.000266667,0.005,0,0.005133333,0.0086,6.67E-05,0,0.000533333,2.00E-04,0.001266667,0.000333333,0,0.0086,0.000133333,0,0.000333333,0.000333333,0,0.007,0,0.0016,0.002266667,0.007733333,0.001866667,0.001133333,0.004066667,4.00E-04,0.000666667,0.002933333,0.0224,0.006133333,0.002666667,0.000133333,0.010333333,0.015933333,0.009333333,0.034933333,0.0106,0.001066667,0,0.000133333,0,0.008266667,0,2.00E-04,0.001933333,0.000133333,0.000866667,0,0,0.000533333,0,0.000666667,0.000466667,0.007466667,0.042933333,0.0048,0.003666667,0.003666667,8.00E-04,0.001066667,0.000866667,0.007533333,0.001066667,0.000333333,0,4.00E-04,0.000533333,0,2.00E-04,0,2.00E-04,0.005933333,0.005066667,0.071933333,0.0086,0.013333333,2.00E-04,0.001466667,0.041466667,0,0.000333333,0.000666667,0.000266667,6.67E-05,0.000333333,0.000666667,0,0.000733333,0.000466667,0,0.000733333,0.001066667,0.0046,0.005066667,0.003933333,0,6.67E-05,0.001333333,0.002333333,0.003466667,0.000533333,0.0016,0,0,0.017333333,0,0,0.001266667,0.002133333,0.001066667,0.000933333,0.000133333,0.000333333,0,0.000133333,0,0,0.015666667,0.029466667,0.0168,0.000133333,0.0026,0,6.00E-04,0.0026,0,6.00E-04,0,0.0014,2.00E-04,0,0,8.00E-04,6.00E-04,0.000733333,0.013333333,0.005466667,0.0056,0,0,0.002266667,0.1878,0,0.0082,0.0074,0,0.0168,0.000333333,0.000533333,0.001266667,0.003733333,0,0.000266667,0.000133333,0.000266667,8.00E-04,0,0,2.00E-04,0.002466667,0,8.00E-04,0.004266667,0.0024,0.0018,0.006933333,0.000333333,6.67E-05,0.000266667,HC
SRR16805372,0.000333333,0.000266667,0.001,0.001533333,4.00E-04,0.000533333,0.000466667,0.001133333,0.002,0.000333333,0.0162,0,0.016466667,0.010466667,6.00E-04,0.0146,6.00E-04,0.000266667,4.00E-04,0.000133333,0,0,6.67E-05,0,0.000133333,0,0,0,0.003533333,0.001933333,0.000533333,0.000266667,0,0,0.005733333,0.001466667,0.000666667,0.000733333,0.0034,0.007133333,0,0,0.002733333,0,0.0034,0.018933333,0,0,0.000333333,4.00E-04,0.002466667,0,0.0016,0,6.00E-04,0,0.000133333,0,0.000533333,0.026066667,0,0.001133333,0.0114,0.0066,0.002333333,0.001733333,0.0078,0.001,0.000333333,6.00E-04,0.004533333,0.0038,0.001266667,0,0.005133333,0.0098,0.0042,0.064,0.008866667,0.001066667,0,0,0,0.004266667,0,0.0014,0.003133333,0,0.000533333,0,0,0.001,0,0.0022,0.000266667,0.004133333,0.067133333,0.0092,0.021666667,0.0064,0.006733333,0.003666667,0.001266667,0.020933333,0.000666667,0,0,6.67E-05,0.000266667,8.00E-04,0.000266667,4.00E-04,0.001733333,0.002266667,0.013533333,0.046133333,0.0062,0.0068,2.00E-04,0.0084,0.027266667,0,2.00E-04,6.00E-04,0.000133333,0.000533333,4.00E-04,0.001533333,6.00E-04,0.000466667,0,0.000333333,0,0.002733333,0.002266667,0.000866667,0.002,0,0.000333333,0.001466667,0.001133333,0.000866667,0,6.00E-04,0,0,0.009733333,2.00E-04,0,6.67E-05,0.000266667,0.001066667,6.00E-04,0.001266667,0.000866667,0,0.000133333,0,0,0.014533333,0.053066667,0.012733333,2.00E-04,0.001133333,0,0.000333333,0.001533333,0,0.000866667,0,0,0.000266667,0,0,6.67E-05,0.000666667,0,0.015666667,0.007733333,0.004333333,0,0.000466667,0.000666667,0.174533333,0,0.005066667,0.0128,0,0.015533333,0,0.002266667,0.000333333,0.005533333,0.000333333,8.00E-04,4.00E-04,0,0.000333333,0,0,0.000333333,0.001133333,0.000666667,4.00E-04,0.003533333,0,2.00E-04,0.002533333,6.67E-05,0.000466667,0.000333333,HC
SRR16805373,0.001066667,0,0.000733333,0.006533333,0.000466667,0.000266667,0,0.002266667,0.003933333,8.00E-04,0.0042,0,0.011,0.005,8.00E-04,0.018533333,0.001333333,0.000266667,0.000133333,6.00E-04,0,0,6.67E-05,0,0,0,0.000333333,0,0.005533333,0.0038,0.000666667,2.00E-04,4.00E-04,0,0.0022,0.000533333,0,0.000866667,0.001333333,6.67E-05,0,0.000933333,0.011933333,0,0.005733333,0.0096,6.67E-05,0,0.0026,2.00E-04,0.001333333,0,0,0,4.00E-04,0,0.0014,0,0,0.0162,0,8.00E-04,0.0054,0.0092,0.005466667,0.0024,0.0062,0.0012,0.000333333,0.001933333,0.010866667,0.0026,0.0036,0.001133333,0.001,0.006133333,0,0.014,0.004266667,0.001533333,0,0,0,0.005666667,0,0.0012,0.002266667,8.00E-04,0.000266667,0,0,0.000733333,0,0.001666667,6.67E-05,0.005666667,0.073466667,0.0122,0.016466667,0.007933333,0.002266667,0.007733333,0.001733333,0.033933333,0.000733333,4.00E-04,0,0.000333333,6.67E-05,0,0,0.000466667,0,4.00E-04,0.004533333,0.0328,0.0292,0.007266667,0.000133333,0.001333333,0.018933333,0,0.001266667,0.002466667,0.000333333,0.000133333,4.00E-04,0.006733333,0.000666667,6.00E-04,0.000466667,0,0,0.0018,0.0062,0.051266667,0.002733333,0,0.000533333,0.0014,0.0034,0.003066667,0,0.001333333,0,0,0.061066667,0.000133333,0,0.001133333,0.001533333,0.001866667,0,0.000533333,0,0,0.001,0,0,0.0426,0.0352,0.014733333,0.000466667,0.0012,0.000266667,8.00E-04,0.001533333,0,0.000933333,0,0.0026,0,0.000466667,0.001666667,0.000133333,0.0012,0,0.013066667,0.0024,8.00E-04,0,2.00E-04,0.000666667,0.089466667,0,0.001266667,0.006933333,0.001,0.002933333,0,0,0.0024,0.011466667,0,0.001333333,0.0034,0.000666667,0.0024,0,0.000533333,0.000266667,0.000866667,0,0.000933333,0.007733333,0.0032,0.000666667,0.0076,0,8.00E-04,0.000866667,HC
SRR16805374,0.000666667,0.000666667,0.001,0.000933333,0.001,4.00E-04,0.000266667,0.001066667,0.003066667,6.67E-05,0.012,0,0.003733333,0.0024,8.00E-04,0.007866667,0.001733333,2.00E-04,6.00E-04,2.00E-04,0,0.000266667,0,0,0,0,6.00E-04,0,0.0026,0.0048,0.0032,0.000333333,0,6.00E-04,0.000933333,8.00E-04,0,4.00E-04,0.000666667,0,0.000133333,0.000133333,0.001933333,0,0.0034,0.011066667,0,0,0.001533333,0.000133333,6.00E-04,0,0.000533333,0,0,0,0.001533333,0,0,0.009,0,0.003333333,0.001733333,0.0104,0.0044,0.0014,0.006066667,6.00E-04,0,0.002666667,0.005333333,0.005666667,0.001,4.00E-04,0.001,0.0018,0.000466667,0.0216,0.0048,4.00E-04,0,0,0,0.0036,0,0.000266667,0.001933333,0,0.000133333,0,0.000933333,4.00E-04,0,0.001733333,0.001066667,0.026466667,0.2626,0.007533333,0.012066667,0.004133333,4.00E-04,0.002533333,0.0012,0.010666667,0.006133333,2.00E-04,0,0.001066667,0.000666667,0.001266667,6.67E-05,0.003733333,6.67E-05,0.000466667,0.004333333,0.035533333,0.021133333,0.011133333,0.000933333,0.002533333,0.029,0,0.001066667,8.00E-04,0.000733333,0,0.000933333,0.001466667,0.000666667,0.000733333,6.67E-05,8.00E-04,0,2.00E-04,0.001933333,0.007333333,0.000933333,0,0.001466667,0.001266667,0.0052,0.001533333,0,0.0016,0.000466667,0,0.009133333,0.000266667,0,0.002933333,0.0014,0.001533333,0,0.002133333,0.000133333,0,0,0,0,0.012866667,0.069066667,0.023266667,4.00E-04,0.001,6.00E-04,0,0.001466667,0,0.000266667,0,0,0.000866667,0,0,0.000666667,0.001,0,0.0152,0.0034,0.0046,0,0.001266667,0.001066667,0.063866667,0,0.005933333,0.010533333,0,0.004133333,6.67E-05,0.000333333,0.001933333,0.001066667,6.67E-05,0,0.006933333,2.00E-04,0.001866667,6.67E-05,0,0,0.001,8.00E-04,0.0012,0.004266667,0,0.002066667,0.005533333,0.000133333,0.000533333,0.000533333,HC
SRR16805375,0.001066667,0.001,0,0.000266667,0,0,0,0,0,0,0.001333333,0,0.012733333,0.008533333,0.0092,0.0694,0.0012,0.000133333,0.000266667,0.000866667,0,0.000333333,0,0,0.000133333,0,0,0,0.001533333,0.001933333,0.0018,0.001333333,0,0,0.001933333,0.001133333,0,6.67E-05,2.00E-04,0.000133333,4.00E-04,0.000733333,0.000666667,0,0.001,0.001466667,0,0,8.00E-04,6.67E-05,8.00E-04,0.000266667,0,0,0.000266667,0,6.00E-04,0.000866667,0,0.021266667,0,0.004333333,0.003333333,0.021333333,0.002666667,0.003333333,0.005866667,0.002666667,0.002266667,0.004666667,0.0338,0.010333333,0.013733333,0.000533333,0.0042,0.010866667,0,0.022666667,0.036466667,0.000866667,0.000933333,6.67E-05,0,0.0052,0,2.00E-04,0.001066667,0,0.000466667,0,0,0.000333333,0,2.00E-04,0,0.001333333,0.014133333,0.004466667,0.002333333,0.001133333,0.001,0.0012,0.001266667,0.004666667,0.001133333,2.00E-04,0,0.003333333,8.00E-04,0.004133333,0.000133333,0.000266667,0.000333333,0.000133333,0.0054,0.015133333,0.004466667,0.0074,0,0.001,0.021133333,0,0,4.00E-04,0,0.000266667,0.000133333,0.000333333,0.000666667,0.000666667,0.000466667,0,0,0.0016,0.002133333,0.0076,0.004266667,0,4.00E-04,0.001666667,0.001733333,0.002733333,0,0.001,0.001133333,0,0.023933333,0.000133333,0,0.001066667,0.001733333,0.001266667,0.000866667,4.00E-04,0,0,6.67E-05,0,0,0.002333333,0.006133333,0.004666667,0.000133333,0,2.00E-04,0,0.001466667,0,0,0,0.000666667,0,0,0,6.67E-05,2.00E-04,0.000333333,0.015266667,0.0024,0.002733333,0,0.000266667,0.001466667,0.3598,0,0.0108,0.006066667,0.000933333,0.016266667,2.00E-04,0.000466667,0.000533333,0.000933333,0,0.001533333,0.001866667,0,0.000266667,0,6.00E-04,0,0.000933333,0,0.001333333,0.0052,6.00E-04,0.000866667,0.004733333,6.67E-05,6.67E-05,0,HC
SRR16805376,0.002133333,0,0,0,0.000666667,4.00E-04,0.001133333,0,0.003533333,0.000133333,0.009533333,0,0.005666667,0.006133333,6.67E-05,0.016466667,0.000533333,0,0,6.67E-05,0,2.00E-04,6.00E-04,0,0,0,0.000533333,0,0.002333333,0.002866667,0.001933333,0.000266667,0.000933333,6.00E-04,8.00E-04,4.00E-04,0,0.000466667,0.000666667,0,0.000266667,8.00E-04,0.000666667,0,0.0052,0.0072,0,0,0.000333333,0.000466667,6.67E-05,0,8.00E-04,0,0.000133333,0,0.001533333,0,0,0.014133333,0.002333333,0.004066667,0.0024,0.016,8.00E-04,0,0.004466667,0.002,0,0.002066667,0.019333333,0.0068,0.007666667,0.000866667,0.015733333,0.0156,0.007533333,0.043666667,0.000666667,0,0.001266667,0.001466667,0,0.003266667,4.00E-04,4.00E-04,0.002466667,6.67E-05,0,0,0.000266667,0.001333333,0.000666667,0,0.000266667,0.025533333,0.040666667,0.003866667,0.003266667,0.002466667,0.0022,0.000533333,0.0014,0.0046,0,0,0.000733333,0,6.67E-05,0,0.000133333,0.000266667,0,0.0044,0.001733333,0.023066667,0.011,0.011066667,0.000133333,0.001466667,0.024533333,0,0,0.000866667,6.67E-05,0,0.001133333,0.002133333,0.000666667,0.000266667,0.000333333,0,0,0.002133333,0.002333333,0.0208,0.007866667,0.000266667,6.00E-04,0.0012,0.001466667,0.0036,2.00E-04,0.005266667,0.001733333,0,0.0182,0.000133333,0.001133333,0.000133333,6.67E-05,0.002733333,0.003466667,8.00E-04,4.00E-04,0,2.00E-04,0,6.67E-05,0.031466667,0.087666667,0.007133333,0.000266667,0.002266667,2.00E-04,6.00E-04,0.001133333,0.000266667,0.001266667,6.00E-04,0.000933333,0.000666667,0.000266667,0.000266667,0.001,0,0.000666667,0.004933333,0.0028,0.0036,0,0,0,0.1726,0.001733333,0.004266667,0.007,0,0.0104,0,0.000533333,0.0014,0.0022,0,0.003066667,0.0012,0.000333333,0.001466667,0.000133333,6.67E-05,0.000133333,0.003333333,0,0.002466667,0.001266667,0,0.001866667,0.0046,4.00E-04,0.000133333,0,HC
SRR16805377,0.001666667,0.000333333,2.00E-04,0,0.000266667,0.000666667,0.0022,0,0.004133333,8.00E-04,0.008666667,0,0.002333333,0.002466667,2.00E-04,0.022933333,0.000933333,0,0.000266667,0,0.000666667,2.00E-04,2.00E-04,0.000533333,4.00E-04,0,4.00E-04,6.00E-04,0.006533333,0.003866667,0.0014,0.000666667,0.000533333,0.000333333,0.001666667,0.000733333,0,4.00E-04,0.0024,0,0.000533333,0.001,0.012066667,0,0.003066667,0.0164,6.67E-05,0,0.000266667,0.000866667,4.00E-04,0,8.00E-04,0,0,0,0.001266667,0.000333333,0.004533333,0.0048,0,0.0018,0.001333333,0.012533333,0,0,0.001533333,0.001466667,0,0.0016,0.019266667,0.003933333,0.0066,0.001533333,0.005066667,0.006066667,0.004933333,0.025333333,0,0,0.001266667,0.000533333,0,0.015333333,0,0.000933333,0.001533333,0.000466667,0,0,6.67E-05,0.001066667,0.000533333,0,0.000533333,0.003866667,0.025466667,0.0082,0.0042,0.003066667,0.002066667,0.0026,0.0016,0.017133333,0,0.000666667,0.001933333,6.67E-05,0.000533333,0,0.000866667,0.000133333,6.67E-05,0.002133333,0.000333333,0.015266667,0.0086,0.009266667,6.67E-05,8.00E-04,0.023933333,0,0,0.000333333,0,0.000266667,0.000466667,0.001666667,4.00E-04,0.000733333,2.00E-04,0.000466667,0.009533333,0.001733333,0.003933333,0.0208,0.006066667,6.67E-05,0.000533333,0.0054,0.003,0.002466667,4.00E-04,0.005,0,0,0.0222,6.00E-04,0.000733333,0.000533333,0.0042,0.0086,0.012266667,0.001,0.000666667,0,4.00E-04,0,0.004333333,0.028133333,0.0666,0.0078,0,0.001333333,0.000133333,4.00E-04,0.0018,0.002133333,0.002,0.001,0.000933333,0.001466667,0,0.000533333,0.000666667,0.000666667,0,0.0068,0.0034,0.002133333,0,0,0,0.154866667,0,0.002866667,0.0042,0,0.0098,0.000266667,6.67E-05,0.000866667,0.0018,0,0.001333333,0.001733333,4.00E-04,0.0024,0.000266667,2.00E-04,0,0.0154,0,0.002,0.005933333,0.002533333,0.0028,0.006133333,0.000666667,2.00E-04,0,HC
SRR16805378,0.002133333,0,0,0,0,0.000533333,0.0036,0,0.003133333,0,0.008,0,0.002333333,0.003333333,6.67E-05,0.0166,0,0,0.000133333,0,6.67E-05,0,8.00E-04,2.00E-04,2.00E-04,0,6.67E-05,0,0.001,0.001333333,6.00E-04,0,6.67E-05,0,0.0016,4.00E-04,0.000133333,2.00E-04,6.00E-04,0,2.00E-04,0.000733333,0.0014,6.67E-05,0.004666667,0.008866667,0,0,0.000266667,0.000133333,0.000266667,0,0,0,6.67E-05,0,0.000333333,0,0,0.0026,0,0.000466667,0,0.0072,0,0.000733333,0.001733333,0.000666667,0.000933333,0.0016,0.023266667,0.004266667,0.0098,0.000466667,0.02,0.038266667,0.004266667,0.061266667,8.00E-04,0.0012,0.0032,0.0016,0,0.0026,0.000133333,0.000133333,0.000533333,0.0012,0.000333333,0,0.000133333,0.001066667,0,4.00E-04,0.000133333,0.007133333,0.0482,0.001066667,0.000266667,0.000933333,0.000266667,0,0.000333333,0.001733333,0,0.000133333,0,6.67E-05,0,0,0.000133333,0.001133333,0,0.003933333,0.001733333,0.073466667,0.006466667,0.023733333,0.000133333,0.005533333,0.015533333,0,0,4.00E-04,4.00E-04,0.000933333,6.00E-04,0.001266667,0.000133333,2.00E-04,0.000333333,0,0.0066,0.001,0.002066667,0.006733333,0.003133333,2.00E-04,0.000133333,0.000933333,0.000533333,0,0.000133333,0.002066667,0,0,0.0058,0.000266667,0,0.000466667,0,0.001333333,0.001666667,0.005333333,0,0,0.000133333,2.00E-04,0.0028,0.0304,0.1022,0.020133333,0.000133333,0.001333333,0.000266667,0.000533333,0,0.000466667,8.00E-04,0,0.0012,2.00E-04,0,0.000266667,0.000333333,0,2.00E-04,0.006933333,0.005266667,0.004133333,0,0,0.000466667,0.1826,0,0.0026,0.011666667,0,0.023066667,0,0,6.00E-04,2.00E-04,0,4.00E-04,0.001466667,0,0.001733333,0,0,0.000133333,0.002266667,0,0.0038,0.001266667,0.001133333,6.00E-04,0.003333333,0.000333333,0.000333333,0,HC
SRR16805379,0.001466667,6.67E-05,0,2.00E-04,0.000666667,2.00E-04,0.001466667,0,0.006466667,4.00E-04,0.0082,0,0.0086,0.0082,0.000533333,0.0132,0,2.00E-04,6.67E-05,0,0,0,6.67E-05,4.00E-04,2.00E-04,0,0,0,0.001666667,0.002466667,0.001933333,0,0,8.00E-04,0.001,6.00E-04,2.00E-04,6.00E-04,6.00E-04,0,0.000533333,0.000666667,0.001466667,0,0.006533333,0.001333333,0,2.00E-04,4.00E-04,0,0.000533333,0,6.00E-04,2.00E-04,2.00E-04,0,0.001266667,4.00E-04,0,0.003733333,0,0.001066667,0.001,0.007466667,0.001133333,0.002466667,0.005533333,0.0044,0.003133333,0.002533333,0.032466667,0.0098,0.008466667,0.001,0.012933333,0.009,0.007933333,0.044333333,0.001066667,0,0.000666667,0.000333333,0,0.002466667,0.000133333,4.00E-04,0.001133333,6.00E-04,0.000133333,0,0,0.000666667,6.00E-04,0,0.000533333,0.0042,0.035266667,0.003666667,0.002533333,0.001933333,0.002333333,2.00E-04,0.001266667,0.0038,0,0.000133333,0.000933333,4.00E-04,0,0,0.000333333,0.000533333,0,0.002933333,8.00E-04,0.013266667,0.004,0.0078,0,0.000933333,0.013466667,0,0,0.000333333,0,0,0.0012,8.00E-04,0.000466667,4.00E-04,0.000133333,0.000333333,0.003533333,0.003,0.003733333,0.0118,0.006266667,0.000133333,0.000466667,0.002266667,0.003266667,0.001466667,0,0.001666667,0,0,0.0064,0.000266667,0.000733333,2.00E-04,4.00E-04,0.003066667,0.001666667,0.0058,0,0,0.000266667,0.001266667,0.008266667,0.032,0.127066667,0.007466667,0.000533333,0.0018,0,0,0.001333333,0.000666667,6.00E-04,0,6.00E-04,0,0,0.000133333,2.00E-04,0,0.001466667,0.009133333,0.009,0.004,0,0,0.000933333,0.230666667,0,0.0066,0.007133333,0,0.028,0,0,0.0012,0,0,0.000866667,0.0028,6.67E-05,0.001333333,0,0,4.00E-04,0.004333333,0,6.00E-04,0.003933333,0.000933333,0.001133333,0.006,2.00E-04,0,0.000133333,HC
